timestamp,estimated_x,estimated_y,estimated_z,groundtruth_x,groundtruth_y,groundtruth_z,error_x,error_y,error_z,position_error,orientation_error_deg
1403636724.463556,0.614701,0.726360,120.666054,-2.947508,6.265662,-1.429632,3.562209,-5.539302,122.095686,122.273176,51.8493
1403636724.513556,0.614640,0.724905,120.682737,-2.933379,6.256093,-1.430719,3.548019,-5.531188,122.113456,122.290141,51.6694
1403636724.563556,0.615467,0.716684,120.715058,-2.919149,6.246012,-1.430772,3.534616,-5.529328,122.145830,122.321997,52.1601
1403636724.613555,0.616633,0.701882,120.761941,-2.905736,6.236080,-1.429197,3.522369,-5.534198,122.191138,122.367106,51.9904
1403636724.663556,0.620645,0.696046,120.821300,-2.892853,6.225807,-1.424884,3.513498,-5.529761,122.246184,122.421617,57.3008
1403636724.713556,0.614245,0.704181,120.859806,-2.880289,6.215172,-1.418701,3.494534,-5.510991,122.278507,122.452505,141.4016
1403636724.763556,0.602275,0.718635,120.899210,-2.868201,6.204319,-1.410342,3.470476,-5.485684,122.309552,122.481686,141.2940
1403636724.813555,0.596297,0.742114,120.924630,-2.856263,6.193055,-1.400027,3.452560,-5.450941,122.324657,122.494713,131.3738
1403636724.863556,0.596383,0.754437,120.938659,-2.844732,6.181571,-1.387716,3.441115,-5.427134,122.326375,122.495049,130.5251
1403636724.913556,0.601838,0.765999,120.957349,-2.833599,6.169773,-1.373612,3.435437,-5.403774,122.330961,122.498437,130.7301
1403636724.963556,0.614280,0.781046,120.978078,-2.822767,6.157822,-1.357682,3.437047,-5.376776,122.335760,122.502086,130.3862
1403636725.013556,0.628053,0.792696,120.986934,-2.812393,6.145939,-1.339856,3.440446,-5.353243,122.326790,122.492194,130.3338
1403636725.063556,0.643930,0.802871,120.989253,-2.802052,6.134216,-1.319862,3.445982,-5.331345,122.309115,122.473743,130.1119
1403636725.113555,0.654225,0.811313,120.996588,-2.791732,6.122875,-1.298248,3.445957,-5.311562,122.294836,122.458622,173.3239
1403636725.163556,0.656181,0.817292,121.001451,-2.781749,6.112233,-1.275965,3.437930,-5.294941,122.277416,122.440281,173.4578
1403636725.213556,0.653600,0.822607,121.004805,-2.771707,6.102177,-1.253907,3.425307,-5.279570,122.258712,122.420584,146.9643
1403636725.263556,0.647577,0.829138,121.007590,-2.761825,6.092466,-1.233009,3.409402,-5.263328,122.240599,122.401351,139.8774
1403636725.313555,0.637724,0.838634,121.013023,-2.751888,6.083522,-1.213328,3.389612,-5.244888,122.226351,122.385780,165.4022
1403636725.363556,0.639146,0.847386,121.021771,-2.742074,6.075117,-1.195070,3.381220,-5.227731,122.216841,122.375316,165.4566
1403636725.413556,0.645850,0.862585,121.038090,-2.732440,6.067088,-1.178195,3.378290,-5.204503,122.216285,122.373690,165.8081
1403636725.463556,0.657287,0.883686,121.061193,-2.723057,6.059304,-1.163027,3.380344,-5.175618,122.224220,122.380446,165.7405
1403636725.513556,0.675280,0.910443,121.078434,-2.713721,6.051846,-1.149321,3.389001,-5.141403,122.227755,122.382775,119.4117
1403636725.563556,0.693371,0.941973,121.104738,-2.704353,6.044609,-1.137478,3.397724,-5.102636,122.242216,122.395837,119.6395
1403636725.613555,0.717373,0.975956,121.139496,-2.695344,6.037662,-1.126840,3.412717,-5.061706,122.266336,122.418644,135.5569
1403636725.663556,0.723635,0.996954,121.160348,-2.686736,6.030791,-1.117785,3.410371,-5.033837,122.278133,122.429212,135.4308
1403636725.713556,0.734988,1.017629,121.183397,-2.678535,6.024028,-1.110351,3.413523,-5.006399,122.293748,122.443771,136.1721
1403636725.763556,0.747321,1.044083,121.210103,-2.670673,6.017207,-1.104556,3.417994,-4.973124,122.314659,122.463425,136.6587
1403636725.813555,0.745877,1.069536,121.225839,-2.662943,6.010491,-1.100160,3.408820,-4.940955,122.325999,122.473193,136.7452
1403636725.863556,0.741370,1.083405,121.242358,-2.655501,6.003893,-1.097366,3.396871,-4.920488,122.339724,122.485746,136.8119
1403636725.913556,0.740055,1.106131,121.261320,-2.648493,5.997523,-1.095568,3.388548,-4.891392,122.356888,122.501494,137.4488
1403636725.963556,0.735051,1.135154,121.288008,-2.641695,5.991339,-1.095097,3.376746,-4.856185,122.383105,122.525953,136.5791
1403636726.013556,0.721800,1.163870,121.303488,-2.635051,5.985398,-1.095573,3.356851,-4.821528,122.399061,122.539975,88.6255
1403636726.063556,0.703660,1.196699,121.329015,-2.628704,5.979792,-1.097147,3.332364,-4.783093,122.426162,122.564871,133.2219
1403636726.113555,0.691183,1.233622,121.358042,-2.622409,5.974419,-1.099918,3.313592,-4.740797,122.457960,122.594482,133.2241
1403636726.163556,0.683895,1.274715,121.389932,-2.616310,5.969191,-1.103698,3.300205,-4.694476,122.493630,122.627969,166.4825
1403636726.213556,0.688508,1.308127,121.431605,-2.610160,5.963993,-1.108993,3.298668,-4.655866,122.540598,122.673373,166.4104
1403636726.263556,0.696676,1.320781,121.457088,-2.603831,5.958688,-1.114741,3.300507,-4.637907,122.571829,122.703939,166.4265
1403636726.313555,0.713347,1.329520,121.493138,-2.597605,5.953213,-1.119587,3.310952,-4.623693,122.612725,122.744536,89.5790
1403636726.363556,0.729265,1.334722,121.545754,-2.591135,5.947665,-1.123012,3.320400,-4.612943,122.668766,122.800368,89.6619
1403636726.413556,0.744672,1.336845,121.614024,-2.585423,5.942218,-1.123890,3.330095,-4.605373,122.737914,122.869421,89.5764
1403636726.463556,0.759093,1.336156,121.695514,-2.580095,5.936725,-1.122511,3.339188,-4.600569,122.818025,122.949513,89.5261
1403636726.513556,0.772764,1.332942,121.788791,-2.575002,5.931264,-1.119686,3.347766,-4.598322,122.908477,123.040017,88.8688
1403636726.563556,0.788061,1.305196,121.877153,-2.570195,5.925849,-1.114925,3.358256,-4.620653,122.992078,123.124650,88.6921
1403636726.613555,0.799495,1.272893,121.974636,-2.564203,5.920236,-1.108951,3.363698,-4.647343,123.083587,123.217213,175.9515
1403636726.663556,0.813237,1.221908,122.064673,-2.558153,5.915660,-1.101488,3.371390,-4.693752,123.166161,123.301665,175.6776
1403636726.713556,0.809519,1.159415,122.135271,-2.550506,5.912047,-1.092632,3.360025,-4.752632,123.227903,123.365284,174.8613
1403636726.763556,0.820923,1.132794,122.207886,-2.541932,5.909648,-1.081438,3.362855,-4.776854,123.289324,123.427649,174.9562
1403636726.813555,0.829962,1.104708,122.293196,-2.533102,5.908362,-1.067921,3.363064,-4.803654,123.361117,123.500407,175.1716
1403636726.863556,0.848200,1.067095,122.379939,-2.523187,5.907169,-1.052549,3.371387,-4.840074,123.432488,123.573345,99.3324
1403636726.913556,0.854188,1.042971,122.428542,-2.512349,5.906004,-1.036028,3.366537,-4.863033,123.464570,123.606160,99.2655
1403636726.963556,0.867632,1.040350,122.482642,-2.500756,5.904673,-1.018246,3.368388,-4.864323,123.500888,123.642537,99.1728
1403636727.013556,0.884500,1.037251,122.551014,-2.489370,5.903643,-0.999091,3.373870,-4.866392,123.550105,123.691929,74.6881
1403636727.063556,0.895572,1.041317,122.628021,-2.477371,5.902506,-0.979070,3.372943,-4.861189,123.607091,123.748619,74.7337
1403636727.113555,0.902038,1.051692,122.712343,-2.465159,5.901218,-0.960122,3.367197,-4.849526,123.672465,123.813305,74.7605
1403636727.163556,0.904479,1.067632,122.803266,-2.452369,5.899659,-0.942522,3.356848,-4.832027,123.745788,123.885580,89.8948
1403636727.213556,0.897591,1.082036,122.895653,-2.439506,5.897440,-0.926527,3.337097,-4.815404,123.822180,123.960705,93.1673
1403636727.263556,0.875952,1.078283,122.972091,-2.426799,5.894593,-0.912068,3.302751,-4.816310,123.884159,124.021732,93.1990
1403636727.313555,0.854633,1.082696,123.055839,-2.414082,5.890995,-0.899038,3.268715,-4.808299,123.954877,124.091159,140.6425
1403636727.363556,0.842802,1.085405,123.146939,-2.401443,5.886653,-0.886934,3.244245,-4.801248,124.033873,124.169154,140.7944
1403636727.413556,0.839373,1.086229,123.244811,-2.389143,5.881549,-0.875442,3.228516,-4.795320,124.120253,124.254801,140.8441
1403636727.463556,0.843646,1.085520,123.349113,-2.377029,5.875767,-0.864599,3.220675,-4.790247,124.213712,124.347760,140.9812
1403636727.513556,0.855302,1.083342,123.459144,-2.365052,5.869042,-0.853590,3.220354,-4.785700,124.312734,124.446492,141.0280
1403636727.563556,0.874114,1.079878,123.574361,-2.353270,5.861453,-0.841791,3.227384,-4.781575,124.416152,124.549822,134.4791
1403636727.613555,0.879281,1.084991,123.688541,-2.341168,5.853152,-0.828703,3.220449,-4.768161,124.517244,124.650113,134.3073
1403636727.663556,0.878422,1.094179,123.802487,-2.329061,5.844151,-0.814717,3.207483,-4.749972,124.617204,124.748938,134.1228
1403636727.713556,0.877631,1.092944,123.919514,-2.317423,5.835107,-0.798844,3.195054,-4.742163,124.718358,124.849370,133.9330
1403636727.763556,0.877211,1.082321,124.039554,-2.306160,5.825656,-0.780864,3.183371,-4.743335,124.820418,124.951070,133.7535
1403636727.813555,0.876720,1.063341,124.162362,-2.294860,5.815444,-0.761365,3.171580,-4.752103,124.923727,125.054304,63.9055
1403636727.863556,0.843696,1.029894,124.260444,-2.283317,5.804621,-0.740228,3.127013,-4.774727,125.000672,125.130909,63.6870
1403636727.913556,0.840200,0.998829,124.350647,-2.271825,5.792771,-0.719191,3.112025,-4.793942,125.069838,125.200364,63.5285
1403636727.963556,0.829714,0.967895,124.446391,-2.260712,5.779984,-0.699440,3.090426,-4.812089,125.145831,125.276438,51.3781
1403636728.013556,0.820795,0.944781,124.550488,-2.249959,5.766139,-0.681374,3.070754,-4.821358,125.231862,125.362252,51.5044
1403636728.063556,0.813572,0.928675,124.662232,-2.239615,5.751435,-0.664960,3.053187,-4.822760,125.327192,125.457108,51.8447
1403636728.113555,0.822393,0.895350,124.758211,-2.229567,5.735756,-0.649941,3.051960,-4.840406,125.408152,125.538634,51.8170
1403636728.163556,0.826167,0.901851,124.844559,-2.219555,5.719623,-0.636297,3.045722,-4.817772,125.480856,125.610241,52.0752
1403636728.213556,0.830457,0.912530,124.940127,-2.209674,5.702783,-0.624182,3.040131,-4.790253,125.564309,125.692420,52.7933
1403636728.263556,0.835300,0.927089,125.044125,-2.199906,5.685542,-0.613582,3.035206,-4.758453,125.657707,125.784398,53.1776
1403636728.313555,0.844428,0.912773,125.127604,-2.190062,5.667644,-0.604584,3.034490,-4.754871,125.732188,125.858651,53.1961
1403636728.363556,0.854273,0.912612,125.174821,-2.180160,5.649249,-0.597059,3.034433,-4.736637,125.771880,125.897615,53.6318
1403636728.413556,0.864084,0.916977,125.235028,-2.170359,5.630154,-0.591361,3.034443,-4.713177,125.826389,125.951189,126.5649
1403636728.463556,0.882040,0.920976,125.297917,-2.160511,5.610970,-0.587187,3.042551,-4.689994,125.885104,126.009177,146.1013
1403636728.513556,0.900917,0.915566,125.365100,-2.150151,5.591825,-0.584612,3.051068,-4.676259,125.949712,126.073417,146.0429
1403636728.563556,0.920509,0.901807,125.435976,-2.139237,5.572891,-0.583312,3.059746,-4.671084,126.019288,126.142943,146.0184
1403636728.613555,0.940793,0.879978,125.509928,-2.127920,5.554489,-0.582738,3.068713,-4.674511,126.092666,126.216594,145.9154
1403636728.663556,0.961654,0.850963,125.586943,-2.115868,5.536581,-0.582290,3.077522,-4.685618,126.169233,126.293712,58.0360
1403636728.713556,0.975681,0.818612,125.673135,-2.103457,5.518967,-0.580743,3.079138,-4.700355,126.253878,126.378859,57.9732
1403636728.763556,0.983655,0.783030,125.767501,-2.091088,5.501421,-0.577352,3.074743,-4.718391,126.344853,126.470310,57.7457
1403636728.813555,0.985506,0.744439,125.869213,-2.078537,5.483820,-0.572193,3.064043,-4.739381,126.441406,126.567291,57.5702
1403636728.863556,0.982668,0.703240,125.977488,-2.065446,5.465621,-0.565248,3.048114,-4.762381,126.542736,126.668999,57.4009
1403636728.913556,0.975557,0.660262,126.091038,-2.052045,5.447388,-0.557501,3.027602,-4.787126,126.648539,126.775137,57.2656
1403636728.963556,0.964567,0.615792,126.209345,-2.038516,5.428907,-0.550176,3.003083,-4.813115,126.759521,126.886409,35.6825
1403636729.013556,0.957507,0.580316,126.333414,-2.024734,5.410022,-0.543776,2.982241,-4.829706,126.877190,127.004099,35.8673
1403636729.063556,0.953739,0.553188,126.462686,-2.010701,5.390884,-0.538627,2.964440,-4.837696,127.001313,127.127986,125.2145
1403636729.113555,0.957681,0.532275,126.584904,-1.996404,5.371468,-0.535188,2.954085,-4.839193,127.120092,127.246462,125.3759
1403636729.163556,0.968897,0.516888,126.700737,-1.981595,5.351801,-0.533205,2.950492,-4.834913,127.233942,127.359954,148.2225
1403636729.213556,0.981542,0.497040,126.808019,-1.966514,5.331653,-0.532826,2.948056,-4.834613,127.340845,127.466683,63.9833
1403636729.263556,1.012653,0.481343,126.873404,-1.951411,5.310919,-0.533402,2.964064,-4.829576,127.406806,127.532759,63.8338
1403636729.313555,1.041974,0.459766,126.948507,-1.935989,5.290050,-0.535114,2.977963,-4.830284,127.483621,127.609849,36.3276
1403636729.363556,1.067710,0.440920,127.035873,-1.920285,5.268572,-0.537389,2.987995,-4.827652,127.573262,127.699536,35.9132
1403636729.413556,1.090594,0.424691,127.134723,-1.904261,5.247010,-0.539451,2.994855,-4.822319,127.674174,127.800308,103.5440
1403636729.463556,1.121473,0.409936,127.234828,-1.887532,5.224986,-0.540166,3.009005,-4.815050,127.774994,127.901087,103.5893
1403636729.513556,1.159699,0.396938,127.336154,-1.869993,5.202374,-0.539356,3.029692,-4.805436,127.875510,128.001630,103.6887
1403636729.563556,1.217273,0.387969,127.427071,-1.852190,5.179613,-0.537038,3.069463,-4.791644,127.964109,128.090572,179.0096
1403636729.613555,1.274639,0.372214,127.523973,-1.834835,5.156802,-0.532390,3.109474,-4.784588,128.056363,128.183436,179.3762
1403636729.663556,1.288170,0.355481,127.608495,-1.816729,5.133741,-0.526031,3.104899,-4.778260,128.134526,128.261175,179.4572
1403636729.713556,1.306092,0.333106,127.699147,-1.798535,5.110529,-0.518824,3.104627,-4.777423,128.217971,128.344499,179.8544
1403636729.763556,1.327373,0.305619,127.795466,-1.780599,5.087412,-0.511237,3.107972,-4.781793,128.306703,128.433388,179.6438
1403636729.813555,1.351452,0.274199,127.896699,-1.762383,5.064066,-0.504397,3.113835,-4.789867,128.401096,128.528130,176.1673
1403636729.863556,1.378888,0.242983,127.955176,-1.743775,5.040762,-0.498637,3.122663,-4.797779,128.453813,128.581304,176.1753
1403636729.913556,1.396135,0.211699,128.023000,-1.725029,5.017229,-0.494344,3.121164,-4.805530,128.517344,128.645025,176.5167
1403636729.963556,1.404506,0.180223,128.099066,-1.706523,4.993774,-0.491214,3.111029,-4.813551,128.590280,128.717943,172.8463
1403636730.013556,1.407255,0.148496,128.170064,-1.688561,4.970249,-0.489133,3.095816,-4.821753,128.659197,128.786732,172.9955
1403636730.063556,1.393358,0.111488,128.215237,-1.670894,4.946596,-0.487871,3.064252,-4.835108,128.703108,128.830346,173.0606
1403636730.113555,1.376339,0.074787,128.258185,-1.653723,4.922928,-0.487694,3.030062,-4.848141,128.745879,128.872755,161.1555
1403636730.163556,1.374744,0.054607,128.291756,-1.636743,4.899310,-0.488496,3.011487,-4.844703,128.780252,128.906530,161.4990
1403636730.213556,1.363926,0.040507,128.309685,-1.619933,4.875889,-0.490496,2.983859,-4.835382,128.800181,128.925447,161.4737
1403636730.263556,1.351355,0.026000,128.326865,-1.603460,4.852583,-0.493373,2.954815,-4.826583,128.820238,128.944487,126.1477
1403636730.313555,1.331060,0.015182,128.349809,-1.587191,4.829499,-0.497182,2.918251,-4.814317,128.846991,128.969922,126.0647
1403636730.363556,1.308749,0.011410,128.361723,-1.570889,4.806560,-0.502286,2.879638,-4.795150,128.864009,128.985343,126.1036
1403636730.413556,1.279480,0.010509,128.380121,-1.554777,4.783838,-0.508060,2.834257,-4.773329,128.888181,129.007677,126.0370
1403636730.463556,1.250714,0.005380,128.406820,-1.539631,4.761510,-0.513032,2.790345,-4.756130,128.919852,129.037727,125.8210
1403636730.513556,1.214902,0.003312,128.438581,-1.524163,4.739317,-0.516292,2.739065,-4.736005,128.954873,129.070878,126.1314
1403636730.563556,1.172722,0.004813,128.474684,-1.509891,4.717445,-0.517326,2.682613,-4.712632,128.992010,129.105941,126.0800
1403636730.613555,1.139894,0.023119,128.499665,-1.497133,4.696243,-0.516640,2.637027,-4.673124,129.016305,129.127840,125.9352
1403636730.663556,1.100278,0.043068,128.529660,-1.486083,4.675944,-0.513689,2.586361,-4.632876,129.043349,129.152385,125.8827
1403636730.713556,1.053740,0.064993,128.564282,-1.476849,4.656342,-0.507288,2.530589,-4.591349,129.071570,129.177996,125.1367
1403636730.763556,0.998486,0.078201,128.590587,-1.469405,4.637392,-0.498388,2.467891,-4.559191,129.088975,129.193034,176.4702
1403636730.813555,0.968536,0.087667,128.607485,-1.462393,4.618717,-0.488169,2.430929,-4.531050,129.095654,129.198018,176.4842
1403636730.863556,0.953133,0.093010,128.629959,-1.455605,4.600646,-0.477242,2.408738,-4.507636,129.107201,129.208320,176.5113
1403636730.913556,0.931611,0.102451,128.664101,-1.449937,4.582993,-0.466501,2.381548,-4.480542,129.130602,129.230257,176.5361
1403636730.963556,0.900268,0.119234,128.696932,-1.444970,4.566164,-0.456667,2.345238,-4.446930,129.153599,129.251412,100.2205
1403636731.013556,0.865206,0.138550,128.740920,-1.441038,4.550147,-0.448320,2.306244,-4.411597,129.189240,129.285114,100.1992
1403636731.063556,0.826247,0.160253,128.794877,-1.438133,4.535208,-0.440561,2.264380,-4.374955,129.235438,129.329293,101.9293
1403636731.113555,0.808594,0.179658,128.827931,-1.435701,4.521848,-0.433538,2.244295,-4.342190,129.261469,129.353852,101.9463
1403636731.163556,0.801011,0.199898,128.852253,-1.433371,4.509883,-0.428018,2.234382,-4.309985,129.280271,129.371391,101.9783
1403636731.213556,0.787076,0.222534,128.887917,-1.430938,4.499508,-0.423672,2.218014,-4.276974,129.311589,129.401310,47.8858
1403636731.263556,0.776615,0.237986,128.911502,-1.428099,4.490533,-0.420292,2.204714,-4.252547,129.331794,129.420470,48.0411
1403636731.313555,0.767889,0.250869,128.930489,-1.424814,4.482736,-0.418164,2.192703,-4.231867,129.348653,129.436435,48.1779
1403636731.363556,0.764626,0.267757,128.963451,-1.421314,4.475545,-0.417164,2.185940,-4.207788,129.380615,129.467476,48.2854
1403636731.413556,0.766587,0.288496,129.009311,-1.417403,4.468875,-0.417635,2.183990,-4.180379,129.426946,129.512856,48.2313
1403636731.463556,0.773299,0.312622,129.066703,-1.413399,4.462434,-0.419038,2.186698,-4.149812,129.485741,129.570675,54.9118
1403636731.513556,0.780688,0.328390,129.134583,-1.409014,4.456102,-0.421885,2.189702,-4.127712,129.556468,129.640700,54.8099
1403636731.563556,0.788542,0.336286,129.212373,-1.404472,4.449866,-0.425725,2.193014,-4.113580,129.638098,129.721885,54.7060
1403636731.613555,0.796804,0.337195,129.299452,-1.399716,4.444203,-0.430140,2.196520,-4.107008,129.729592,129.813170,55.2308
1403636731.663556,0.795864,0.324688,129.392270,-1.394556,4.439188,-0.435573,2.190420,-4.114500,129.827843,129.911492,55.3492
1403636731.713556,0.796267,0.307285,129.492912,-1.389200,4.435274,-0.441855,2.185467,-4.127989,129.934767,130.018692,56.4112
1403636731.763556,0.797149,0.276578,129.561621,-1.383380,4.432066,-0.449096,2.180529,-4.155488,130.010717,130.095386,58.1545
1403636731.813555,0.799048,0.260326,129.599712,-1.377057,4.429422,-0.457334,2.176105,-4.169096,130.057046,130.142046,59.0588
1403636731.863556,0.801932,0.242638,129.641593,-1.370497,4.427262,-0.466525,2.172429,-4.184624,130.108118,130.193521,59.7638
1403636731.913556,0.798329,0.237412,129.670130,-1.363888,4.425350,-0.476499,2.162217,-4.187938,130.146629,130.231943,59.8480
1403636731.963556,0.794435,0.238637,129.691367,-1.357197,4.423610,-0.487269,2.151632,-4.184973,130.178636,130.263659,139.7840
1403636732.013556,0.788392,0.241943,129.703646,-1.350545,4.422088,-0.499042,2.138937,-4.180145,130.202688,130.287331,139.7326
1403636732.063556,0.783102,0.245043,129.712744,-1.343739,4.420861,-0.511577,2.126841,-4.175818,130.224321,130.308613,139.8441
1403636732.113555,0.777321,0.249844,129.718803,-1.336768,4.419956,-0.525563,2.114089,-4.170112,130.244366,130.328255,132.5913
1403636732.163556,0.774944,0.249645,129.725167,-1.329626,4.419156,-0.540368,2.104570,-4.169511,130.265535,130.349237,132.2653
1403636732.213556,0.773283,0.245767,129.729953,-1.322265,4.418843,-0.554325,2.095548,-4.173076,130.284278,130.367937,131.9064
1403636732.263556,0.771673,0.239941,129.733313,-1.314383,4.418684,-0.567009,2.086056,-4.178743,130.300322,130.384000,132.0410
1403636732.313555,0.770080,0.233546,129.736610,-1.305590,4.418131,-0.578396,2.075670,-4.184585,130.315006,130.398696,132.0756
1403636732.363556,0.768052,0.226030,129.738503,-1.296286,4.417983,-0.588271,2.064338,-4.191953,130.326774,130.410513,132.1687
1403636732.413556,0.765637,0.218586,129.740924,-1.286649,4.417675,-0.595114,2.052286,-4.199089,130.336038,130.419811,132.0268
1403636732.463556,0.763456,0.211268,129.743593,-1.276688,4.417182,-0.599300,2.040144,-4.205914,130.342893,130.426691,54.7743
1403636732.513556,0.764036,0.204451,129.753143,-1.265348,4.415639,-0.601343,2.029384,-4.211188,130.354486,130.438278,54.6155
1403636732.563556,0.765305,0.197749,129.765734,-1.253688,4.412836,-0.602323,2.018993,-4.215087,130.368057,130.451805,54.5000
1403636732.613555,0.769669,0.184200,129.793231,-1.241988,4.408413,-0.602059,2.011657,-4.224213,130.395290,130.479203,54.3906
1403636732.663556,0.772358,0.171196,129.812878,-1.230018,4.401898,-0.600651,2.002376,-4.230702,130.413529,130.497498,55.0455
1403636732.713556,0.778414,0.166383,129.840009,-1.217655,4.393366,-0.597985,1.996069,-4.226983,130.437994,130.521730,55.0396
1403636732.763556,0.787662,0.154679,129.880515,-1.204583,4.383000,-0.593998,1.992245,-4.228321,130.474513,130.558210,54.9251
1403636732.813555,0.799961,0.137009,129.933450,-1.192096,4.370946,-0.588013,1.992057,-4.233937,130.521463,130.605310,55.4578
1403636732.863556,0.803008,0.126354,129.967236,-1.178520,4.357910,-0.582355,1.981528,-4.231556,130.549591,130.633182,55.3886
1403636732.913556,0.807922,0.124814,129.995252,-1.163921,4.343624,-0.577979,1.971843,-4.218810,130.573231,130.656248,55.1369
1403636732.963556,0.811957,0.121377,130.015807,-1.148380,4.328192,-0.575281,1.960337,-4.206815,130.591088,130.673534,54.5368
1403636733.013556,0.814484,0.120902,130.036041,-1.132185,4.311927,-0.574059,1.946669,-4.191025,130.610100,130.691823,113.5938
1403636733.063556,0.823901,0.124851,130.048750,-1.115415,4.294895,-0.573050,1.939316,-4.170044,130.621800,130.702735,114.0323
1403636733.113555,0.833090,0.127307,130.066748,-1.098130,4.277203,-0.570574,1.931220,-4.149896,130.637322,130.717486,114.0786
1403636733.163556,0.843433,0.129561,130.077353,-1.080235,4.258927,-0.565257,1.923668,-4.129366,130.642610,130.722010,114.0526
1403636733.213556,0.853918,0.135358,130.086057,-1.062195,4.239824,-0.558551,1.916113,-4.104466,130.644608,130.723111,113.9557
1403636733.263556,0.862746,0.138343,130.097955,-1.043928,4.219942,-0.549887,1.906674,-4.081599,130.647842,130.725489,123.3687
1403636733.313555,0.872635,0.133120,130.112963,-1.024505,4.199039,-0.540235,1.897140,-4.065919,130.653198,130.730215,123.3149
1403636733.363556,0.875519,0.123748,130.129332,-1.004283,4.177577,-0.529812,1.879802,-4.053829,130.659144,130.735531,94.5749
1403636733.413556,0.888141,0.116320,130.155598,-0.984497,4.155805,-0.518164,1.872638,-4.039485,130.673762,130.749594,94.6326
1403636733.463556,0.898902,0.114107,130.173130,-0.964836,4.133738,-0.504820,1.863738,-4.019631,130.677950,130.753040,94.2841
1403636733.513556,0.905607,0.112087,130.194820,-0.945737,4.111573,-0.490596,1.851344,-3.999486,130.685416,130.759708,94.3352
1403636733.563556,0.920745,0.111237,130.225318,-0.926509,4.089177,-0.477159,1.847254,-3.977940,130.702477,130.776045,94.3785
1403636733.613555,0.927410,0.109656,130.256957,-0.907229,4.066744,-0.464532,1.834639,-3.957088,130.721489,130.794236,94.4072
1403636733.663556,0.939058,0.103336,130.277758,-0.888029,4.044186,-0.453652,1.827087,-3.940850,130.731410,130.803555,95.6443
1403636733.713556,0.945555,0.098828,130.303153,-0.869084,4.021707,-0.444271,1.814639,-3.922879,130.747424,130.818847,132.3361
1403636733.763556,0.950734,0.103581,130.335544,-0.850572,3.999334,-0.436376,1.801306,-3.895753,130.771920,130.842335,132.4069
1403636733.813555,0.948619,0.107705,130.371011,-0.832355,3.976893,-0.430496,1.780974,-3.869188,130.801507,130.870840,132.4663
1403636733.863556,0.941865,0.110232,130.408397,-0.814307,3.954417,-0.425725,1.756172,-3.844185,130.834122,130.902366,132.4791
1403636733.913556,0.935044,0.121927,130.451685,-0.796776,3.932024,-0.421893,1.731820,-3.810097,130.873578,130.940481,132.4120
1403636733.963556,0.928364,0.141895,130.500173,-0.779585,3.909670,-0.418963,1.707949,-3.767775,130.919136,130.984478,132.4433
1403636734.013556,0.913616,0.151955,130.535540,-0.762944,3.887121,-0.416773,1.676560,-3.735166,130.952313,131.016299,168.3303
1403636734.063556,0.910456,0.158515,130.559443,-0.746334,3.864321,-0.415607,1.656790,-3.705806,130.975050,131.037939,167.7831
1403636734.113555,0.899660,0.165013,130.577789,-0.730155,3.841233,-0.414677,1.629815,-3.676220,130.992466,131.054176,167.6414
1403636734.163556,0.884267,0.170498,130.592767,-0.713742,3.817723,-0.413206,1.598009,-3.647225,131.005973,131.066475,167.5743
1403636734.213556,0.865635,0.175601,130.606412,-0.697653,3.793841,-0.410255,1.563288,-3.618240,131.016667,131.075942,166.6391
1403636734.263556,0.847158,0.181726,130.620079,-0.681110,3.769516,-0.405135,1.528268,-3.587790,131.025214,131.083235,166.4832
1403636734.313555,0.836662,0.184374,130.626686,-0.664157,3.744976,-0.399158,1.500819,-3.560602,131.025844,131.082806,166.0962
1403636734.363556,0.824382,0.188261,130.634573,-0.647372,3.720545,-0.391247,1.471754,-3.532284,131.025820,131.081686,165.9060
1403636734.413556,0.811309,0.192522,130.643719,-0.630500,3.696019,-0.381303,1.441809,-3.503497,131.025022,131.079784,165.7080
1403636734.463556,0.796693,0.197519,130.654067,-0.613601,3.671647,-0.370407,1.410294,-3.474128,131.024474,131.078112,165.5625
1403636734.513556,0.780604,0.202810,130.665848,-0.596853,3.647444,-0.359717,1.377457,-3.444634,131.025565,131.078074,165.4379
1403636734.563556,0.764570,0.204382,130.680085,-0.580293,3.623387,-0.350165,1.344863,-3.419005,131.030250,131.081748,165.4019
1403636734.613555,0.746737,0.208618,130.694081,-0.563959,3.599481,-0.341868,1.310696,-3.390863,131.035949,131.086368,165.2787
1403636734.663556,0.727762,0.214737,130.708300,-0.547815,3.575887,-0.335046,1.275577,-3.361150,131.043346,131.092650,86.4258
1403636734.713556,0.709203,0.217345,130.728465,-0.532110,3.552509,-0.329688,1.241313,-3.335164,131.058153,131.106459,86.3266
1403636734.763556,0.691643,0.220002,130.751217,-0.516717,3.529491,-0.325617,1.208360,-3.309489,131.076834,131.124175,86.1725
1403636734.813555,0.674636,0.213379,130.782510,-0.501674,3.506603,-0.323460,1.176310,-3.293224,131.105970,131.152600,85.1625
1403636734.863556,0.655902,0.211547,130.811566,-0.487149,3.483892,-0.322719,1.143051,-3.272345,131.134285,131.180088,85.0514
1403636734.913556,0.635020,0.211622,130.839987,-0.473300,3.461457,-0.323288,1.108320,-3.249835,131.163275,131.208210,51.6830
1403636734.963556,0.623149,0.211242,130.881898,-0.459932,3.439404,-0.324938,1.083081,-3.228162,131.206836,131.251012,51.9400
